"SpecCode","Genus","Species","SpeciesRefNo","FBname","SubFamily","FamCode","GenCode","SubGenCode","Family","Order","Class"
12150,"Puntius","sachsii",4537,"Goldfinned barb","Barbinae",122,3941,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
24174,"Puntius","sahyadriensis",4832,"Khavli barb","Barbinae",122,3941,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
60416,"Puntius","schanicus",26580,NA,"Barbinae",122,3941,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
59488,"Puntius","sealei",13274,NA,"Barbinae",122,3941,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
4677,"Puntius","semifasciolatus",33326,"Chinese barb","Barbinae",122,3941,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
65141,"Puntius","snyderi",81932,NA,"Barbinae",122,3941,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
10137,"Puntius","sophore",41236,"Pool barb","Barbinae",122,3941,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
60625,"Puntius","sophoroides",26580,NA,"Barbinae",122,3941,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
61705,"Puntius","spilopterus",26580,NA,"Barbinae",122,3941,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
61283,"Puntius","takhoaensis",44416,NA,"Barbinae",122,3941,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
12163,"Puntius","terio",4832,"Onespot barb","Barbinae",122,3941,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
61873,"Puntius","tetraspilus",79817,NA,"Barbinae",122,3941,1,"Cyprinidae","Cypriniformes","Actinopterygii"
66710,"Puntius","thermalis",91036,NA,"Barbinae",122,3941,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
13167,"Puntius","thomassi",4832,"Red Canarese barb","Barbinae",122,3941,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
6147,"Puntius","titteya",6028,"Cherry barb","Barbinae",122,3941,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
67282,"Puntius","viridis",94758,NA,"Barbinae",122,3941,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
12170,"Puntius","vittatus",6028,"Greenstripe barb","Barbinae",122,3941,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
24187,"Puntius","waageni",4832,NA,"Barbinae",122,3941,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
62338,"Qianlabeo","striatus",55104,NA,"Labeoninae",122,10807,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
67008,"Racoma","ramzani",93678,NA,"Barbinae",122,2877,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
12710,"Raiamas","ansorgii",2801,NA,"Danioninae",122,10127,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
11615,"Raiamas","batesii",2801,NA,"Danioninae",122,10127,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
12017,"Raiamas","bola",41236,"Trout barb","Danioninae",122,10127,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
12711,"Raiamas","buchholzi",2801,NA,"Danioninae",122,10127,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
11603,"Raiamas","christyi",2801,"Coppernose barb","Danioninae",122,10127,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
13233,"Raiamas","guttatus",4832,"Burmese trout","Danioninae",122,10127,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
11389,"Raiamas","intermedius",2801,NA,"Barbinae",122,2730,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
62866,"Raiamas","kheeli",57537,NA,"Danioninae",122,10127,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
5278,"Raiamas","levequei",2940,NA,"Danioninae",122,10127,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
12713,"Raiamas","longirostris",2801,NA,"Danioninae",122,10127,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
10347,"Raiamas","moorii",2801,"Lake Rukwa minnow","Danioninae",122,10127,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
5279,"Raiamas","nigeriensis",2940,NA,"Danioninae",122,10127,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
12718,"Raiamas","salmolucius",2801,NA,"Danioninae",122,10127,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
5277,"Raiamas","scarciensis",2940,NA,"Danioninae",122,10127,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
5276,"Raiamas","senegalensis",2940,"Silver fish","Danioninae",122,10127,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
11621,"Raiamas","shariensis",2801,NA,"Danioninae",122,10127,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
5280,"Raiamas","steindachneri",81282,NA,"Danioninae",122,10127,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
57702,"Rasbora","amplistriga",36949,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
65858,"Rasbora","api",85846,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
22499,"Rasbora","aprotaenia",7050,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
5169,"Rasbora","argyrotaenia",26580,"Silver rasbora","Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
65475,"Rasbora","armitagei",84057,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
67287,"Rasbora","arundinata",94947,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
66357,"Rasbora","atranus",88805,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
50500,"Rasbora","atridorsalis",27732,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
27064,"Rasbora","aurotaenia",12693,"Pale rasbora","Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
22502,"Rasbora","baliensis",7050,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
10351,"Rasbora","bankanensis",2091,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
55825,"Rasbora","beauforti",12693,"Spotlight rasbora","Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
67498,"Rasbora","bindumatoga",94947,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
10834,"Rasbora","borapetensis",12693,"Blackline rasbora","Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
10361,"Rasbora","borneensis",2091,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
22510,"Rasbora","bunguranensis",7050,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
10364,"Rasbora","caudimaculata",12693,"Greater scissortail","Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
10377,"Rasbora","caverii",6028,"Cauvery rasbora","Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
10365,"Rasbora","cephalotaenia",2091,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
12173,"Rasbora","chrysotaenia",7050,"Goldstripe rasbora","Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
67318,"Rasbora","cryptica",94476,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
5493,"Rasbora","daniconius",6028,"Slender rasbora","Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
63618,"Rasbora","dies",74344,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
52309,"Rasbora","dorsinotata",37821,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
10370,"Rasbora","dusonensis",2091,"Rosefin rasbora","Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
10371,"Rasbora","einthovenii",2091,"Brilliant rasbora","Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
12179,"Rasbora","elegans",7050,"Twospot rasbora","Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
22519,"Rasbora","ennealepis",2091,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
65880,"Rasbora","everetti",82447,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
60448,"Rasbora","gerlachi",2801,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
67496,"Rasbora","haru",94947,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
10380,"Rasbora","hobelmani",43281,"Kottelat rasbora","Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
63043,"Rasbora","hosii",56749,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
5435,"Rasbora","hubbsi",13215,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
22598,"Rasbora","jacobsoni",7050,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
27254,"Rasbora","johannae",13215,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
22827,"Rasbora","kalbarensis",7050,"Kalbar rasbora","Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
10372,"Rasbora","kalochroma",2091,"Clown rasbora","Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
65860,"Rasbora","kluetensis",85846,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
65353,"Rasbora","kobonensis",82447,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
27256,"Rasbora","kottelati",13217,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
24415,"Rasbora","labiosa",82447,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
65094,"Rasbora","lacrimula",82436,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
5167,"Rasbora","lateristriata",7050,"Yellow rasbora","Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
46274,"Rasbora","laticlavia",26084,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
12191,"Rasbora","leptosoma",7050,"Copperstripe rasbora","Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
67497,"Rasbora","maninjau",94947,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
22606,"Rasbora","meinkeni",7050,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
67198,"Rasbora","myersi",93740,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
65476,"Rasbora","naggsi",84057,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
65354,"Rasbora","nematotaenia",82447,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
65859,"Rasbora","nodulosa",85846,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
62453,"Rasbora","notura",55979,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
62990,"Rasbora","ornata",82447,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
65084,"Rasbora","patrickyapi",82329,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
12200,"Rasbora","paucisqualis",12041,"Largescaled rasbora","Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
27079,"Rasbora","paviana",12693,"Sidestripe rasbora","Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
5170,"Rasbora","philippina",82447,"Mindanao rasbora","Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
10382,"Rasbora","rasbora",41236,"Gangetic scissortail rasbora","Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
22608,"Rasbora","reticulata",7050,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
67320,"Rasbora","rheophila",94476,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
60206,"Rasbora","rubrodorsalis",43281,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
22625,"Rasbora","rutteni",7050,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
10374,"Rasbora","sarawakensis",2091,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
22626,"Rasbora","semilineata",7050,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
57703,"Rasbora","septentrionalis",36949,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
22632,"Rasbora","spilotaenia",7050,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
12206,"Rasbora","steineri",43281,"Chinese rasbora","Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
10375,"Rasbora","subtilis",2091,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
5437,"Rasbora","sumatrana",7050,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
22639,"Rasbora","tawarensis",7050,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
5166,"Rasbora","taytayensis",2929,NA,"Danioninae",122,2912,1,"Cyprinidae","Cypriniformes","Actinopterygii"
52029,"Rasbora","tobana",26753,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
22832,"Rasbora","tornieri",7050,"Yellowtail rasbora","Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
22834,"Rasbora","trifasciata",7050,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
4771,"Rasbora","trilineata",2091,"Three-lined rasbora","Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
65861,"Rasbora","truncata",85846,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
22642,"Rasbora","tubbi",7050,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
27020,"Rasbora","tuberculata",12804,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
67199,"Rasbora","vaillantii",93740,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
67115,"Rasbora","vietnamensis",93745,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
10376,"Rasbora","volzii",2091,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
60412,"Rasbora","vulcanus",94947,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
65355,"Rasbora","vulgaris",82447,NA,"Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
25197,"Rasbora","wilpita",6028,"Wilpita rasbora","Danioninae",122,2912,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
22646,"Rasborichthys","helfrichii",7050,NA,"ex-danioninae",122,5165,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
6148,"Rasboroides","vaterifloris",6028,"Pearly rasbora","Danioninae",122,10188,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
27081,"Rasbosoma","spilocerca",12693,"Dwarf scissortail rasbora","Leuciscinae",122,10939,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
281,"Rastrineobola","argentea",2801,"Silver cyprinid","Danioninae",122,2125,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
67470,"Rectoris","longibarbus",93096,NA,"Labeoninae",122,7130,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
62461,"Rectoris","longifinus",54621,NA,"Labeoninae",122,7130,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
55398,"Rectoris","luxiensis",33508,NA,"Labeoninae",122,7130,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
55346,"Rectoris","mutabilis",44416,NA,"Labeoninae",122,7130,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
14452,"Rectoris","posehensis",9671,NA,"Labeoninae",122,7130,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
2942,"Relictus","solitarius",5723,"Relict dace","Leuciscinae",122,6173,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
2943,"Rhinichthys","atratulus",5723,"Blacknose dace","Leuciscinae",122,1372,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
2944,"Rhinichthys","cataractae",3814,"Longnose dace","Leuciscinae",122,1372,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
2956,"Rhinichthys","cobitis",5723,"Loach minnow","Leuciscinae",122,1372,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
6149,"Rhinichthys","deaconi",5723,"Las Vegas Dace","Leuciscinae",122,1372,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
2945,"Rhinichthys","evermanni",5723,"Umpqua dace","Leuciscinae",122,1372,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
2946,"Rhinichthys","falcatus",5723,"Leopard dace","Leuciscinae",122,1372,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
62163,"Rhinichthys","obtusus",52299,"Western blacknose dace","Leuciscinae",122,1372,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
2947,"Rhinichthys","osculus",5723,"Speckled dace","Leuciscinae",122,1372,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
10171,"Rhinichthys","umatilla",5723,"Umatilla dace","Leuciscinae",122,1372,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
55915,"Rhinogobio","cylindricus",33792,NA,"Gobioninae",122,1919,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
55914,"Rhinogobio","hunanensis",33792,NA,"Gobioninae",122,1919,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
55916,"Rhinogobio","nasutus",33792,NA,"Gobioninae",122,1919,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
54978,"Rhinogobio","typus",33299,NA,"Gobioninae",122,1919,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
55917,"Rhinogobio","ventralis",33792,NA,"Gobioninae",122,1919,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
4483,"Rhodeus","amarus",59043,NA,"Acheilognathinae",122,261,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
46836,"Rhodeus","amurensis",53210,NA,"Acheilognathinae",122,261,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
12212,"Rhodeus","atremius",4537,"Kyushu bitterling","Acheilognathinae",122,261,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
61463,"Rhodeus","colchicus",50154,NA,"Acheilognathinae",122,261,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
55889,"Rhodeus","fangi",33793,NA,"Acheilognathinae",122,261,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
56287,"Rhodeus","haradai",27732,NA,"Acheilognathinae",122,261,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
50362,"Rhodeus","laoensis",27732,NA,"Acheilognathinae",122,261,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
47833,"Rhodeus","lighti",26334,"Light's bitterling","Acheilognathinae",122,261,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
65129,"Rhodeus","meridionalis",59043,NA,"Acheilognathinae",122,261,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
60674,"Rhodeus","monguonensis",45679,NA,"Acheilognathinae",122,261,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
4784,"Rhodeus","ocellatus",41299,"Rosy bitterling","Acheilognathinae",122,261,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
58595,"Rhodeus","pseudosericeus",40967,NA,"Acheilognathinae",122,261,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
56286,"Rhodeus","rheinardti",26580,NA,"Acheilognathinae",122,261,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
61855,"Rhodeus","sciosemus",50838,NA,"Acheilognathinae",122,261,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
2948,"Rhodeus","sericeus",50154,"Bitterling","Acheilognathinae",122,261,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
65960,"Rhodeus","shitaiensis",86534,NA,"Acheilognathinae",122,261,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
54926,"Rhodeus","sinensis",33366,NA,"Acheilognathinae",122,261,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
24812,"Rhodeus","smithii",40967,NA,"Acheilognathinae",122,261,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
54927,"Rhodeus","spinalis",33366,NA,"Acheilognathinae",122,261,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
22895,"Rhodeus","suigensis",559,NA,"Acheilognathinae",122,261,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
25596,"Rhodeus","uyekii",12218,NA,"Acheilognathinae",122,261,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
47819,"Rhynchocypris","czekanowskii",82587,"Czekanowski's minnow","Leuciscinae",122,3031,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
56258,"Rhynchocypris","dementjevi",27116,NA,"Leuciscinae",122,3031,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
46560,"Rhynchocypris","lagowskii",82587,"Amur minnow","Leuciscinae",122,3031,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
48140,"Rhynchocypris","oxycephalus",82587,"Chinese minnow","Leuciscinae",122,3031,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
25959,"Rhynchocypris","percnurus",59043,"Lake minnow","Leuciscinae",122,3031,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
48142,"Rhynchocypris","poljakowii",1441,"Balkhash minnow","Leuciscinae",122,3031,1,"Cyprinidae","Cypriniformes","Actinopterygii"
2949,"Richardsonius","balteatus",86798,"Redside shiner","Leuciscinae",122,5479,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
2950,"Richardsonius","egregius",86798,"Lahontan redside","Leuciscinae",122,5479,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
13202,"Rohtee","ogilbii",41236,"Vatani rohtee","No subfamily",122,2098,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
22647,"Rohteichthys","microlepis",2091,NA,"No subfamily",122,361,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
25894,"Romanogobio","albipinnatus",59043,"White-finned gudgeon","Gobioninae",122,9059,NA,"Cyprinidae","Cypriniformes","Actinopterygii"
